# -------------------------------------------------------------------------
#     2019 12/20  15: 6
# -------------------------------------------------------------------------
# frame length of x-direction[m]: 0.500    
# frame length of z-direction(/2, if isym=0)[m]: 0.200    
# minimum of x[m]: 0.200    
# isym=1 if updown symmtric, 0 otherwise:  0
# plasma current "Ip"[MA]: 0.360E-02
# position of mgnetic axis [m]: ( 0.331    -0.179E-16)
# ellipticity "kappa":  1.58    
# triangularity "delta":-0.481E-01
# safety factor on magnetic axis "q0":  1.10    
# internal inductance "li":  1.16    
# poloidal beta "beta_p":  0.00    
# -------------------------------------------------------------------------
l   0.2400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2500000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2700000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2800000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2900000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3000000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3100000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3200000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3300000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3500000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3690000E+00  0.1500000E+00  0.4081633E-03  0.4081633E-03
l   0.3770000E+00  0.1350000E+00  0.4081633E-03  0.4081633E-03
l   0.3860000E+00  0.1200000E+00  0.4081633E-03  0.4081633E-03
l   0.3940000E+00  0.1050000E+00  0.4081633E-03  0.4081633E-03
l   0.4030000E+00  0.9000000E-01  0.4081633E-03  0.4081633E-03
l   0.4110000E+00  0.7500000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.5000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.4000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.3000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.2000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.1000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.0000000E+00  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.1000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.2000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.3000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.4000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.5000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4110000E+00 -0.7500000E-01  0.4081633E-03  0.4081633E-03
l   0.4030000E+00 -0.9000000E-01  0.4081633E-03  0.4081633E-03
l   0.3940000E+00 -0.1050000E+00  0.4081633E-03  0.4081633E-03
l   0.3860000E+00 -0.1200000E+00  0.4081633E-03  0.4081633E-03
l   0.3770000E+00 -0.1350000E+00  0.4081633E-03  0.4081633E-03
l   0.3690000E+00 -0.1500000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2400000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2500000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2700000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2800000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2900000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3000000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3100000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3200000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3300000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3400000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3500000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
s   0.4084399E+00 -0.1792984E-16  0.4081633E-03  0.4081633E-03
s   0.4076061E+00  0.1531947E-01  0.4081633E-03  0.4081633E-03
s   0.4052163E+00  0.3091125E-01  0.4081633E-03  0.4081633E-03
s   0.4009322E+00  0.4700124E-01  0.4081633E-03  0.4081633E-03
s   0.3943886E+00  0.6379871E-01  0.4081633E-03  0.4081633E-03
s   0.3849663E+00  0.8138009E-01  0.4081633E-03  0.4081633E-03
s   0.3717475E+00  0.9936324E-01  0.4081633E-03  0.4081633E-03
s   0.3538105E+00  0.1167380E+00  0.4081633E-03  0.4081633E-03
s   0.3305899E+00  0.1293750E+00  0.4081633E-03  0.4081633E-03
s   0.3052623E+00  0.1273304E+00  0.4081633E-03  0.4081633E-03
s   0.2848688E+00  0.1103805E+00  0.4081633E-03  0.4081633E-03
s   0.2702133E+00  0.9035996E-01  0.4081633E-03  0.4081633E-03
s   0.2599499E+00  0.7063997E-01  0.4081633E-03  0.4081633E-03
s   0.2529514E+00  0.5187637E-01  0.4081633E-03  0.4081633E-03
s   0.2482722E+00  0.3409709E-01  0.4081633E-03  0.4081633E-03
s   0.2456294E+00  0.1689970E-01  0.4081633E-03  0.4081633E-03
s   0.2448649E+00 -0.7431905E-17  0.4081633E-03  0.4081633E-03
s   0.2456294E+00 -0.1689970E-01  0.4081633E-03  0.4081633E-03
s   0.2482722E+00 -0.3409709E-01  0.4081633E-03  0.4081633E-03
s   0.2529514E+00 -0.5187637E-01  0.4081633E-03  0.4081633E-03
s   0.2599499E+00 -0.7063997E-01  0.4081633E-03  0.4081633E-03
s   0.2702133E+00 -0.9035996E-01  0.4081633E-03  0.4081633E-03
s   0.2848688E+00 -0.1103805E+00  0.4081633E-03  0.4081633E-03
s   0.3052623E+00 -0.1273304E+00  0.4081633E-03  0.4081633E-03
s   0.3305899E+00 -0.1293750E+00  0.4081633E-03  0.4081633E-03
s   0.3538105E+00 -0.1167380E+00  0.4081633E-03  0.4081633E-03
s   0.3717475E+00 -0.9936324E-01  0.4081633E-03  0.4081633E-03
s   0.3849663E+00 -0.8138009E-01  0.4081633E-03  0.4081633E-03
s   0.3943886E+00 -0.6379871E-01  0.4081633E-03  0.4081633E-03
s   0.4009322E+00 -0.4700124E-01  0.4081633E-03  0.4081633E-03
s   0.4052163E+00 -0.3091125E-01  0.4081633E-03  0.4081633E-03
s   0.4076061E+00 -0.1531947E-01  0.4081633E-03  0.4081633E-03
o   0.3305899E+00 -0.1792984E-16  0.8163265E-03  0.8163265E-03
