# -------------------------------------------------------------------------
#     2019 12/16  19:45
# -------------------------------------------------------------------------
# frame length of x-direction[m]: 0.500
# frame length of z-direction(/2, if isym=0)[m]: 0.200
# minimum of x[m]: 0.200
# isym=1 if updown symmtric, 0 otherwise:  0
# plasma current "Ip"[MA]: 0.360E-02
# position of mgnetic axis [m]: ( 0.331     0.332E-16)
# ellipticity "kappa":  1.56
# triangularity "delta":-0.526E-01
# safety factor on magnetic axis "q0":  1.10
# internal inductance "li":  1.22
# poloidal beta "beta_p":  0.00
# -------------------------------------------------------------------------
l   0.2400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2500000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2700000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2800000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2900000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3000000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3100000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3200000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3300000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3500000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3690000E+00  0.1500000E+00  0.4081633E-03  0.4081633E-03
l   0.3770000E+00  0.1350000E+00  0.4081633E-03  0.4081633E-03
l   0.3860000E+00  0.1200000E+00  0.4081633E-03  0.4081633E-03
l   0.3940000E+00  0.1050000E+00  0.4081633E-03  0.4081633E-03
l   0.4030000E+00  0.9000000E-01  0.4081633E-03  0.4081633E-03
l   0.4110000E+00  0.7500000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.5000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.4000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.3000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.2000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.1000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.0000000E+00  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.1000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.2000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.3000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.4000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.5000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4110000E+00 -0.7500000E-01  0.4081633E-03  0.4081633E-03
l   0.4030000E+00 -0.9000000E-01  0.4081633E-03  0.4081633E-03
l   0.3940000E+00 -0.1050000E+00  0.4081633E-03  0.4081633E-03
l   0.3860000E+00 -0.1200000E+00  0.4081633E-03  0.4081633E-03
l   0.3770000E+00 -0.1350000E+00  0.4081633E-03  0.4081633E-03
l   0.3690000E+00 -0.1500000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2400000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2500000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2700000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2800000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2900000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3000000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3100000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3200000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3300000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3400000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3500000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
s   0.4118362E+00  0.3321145E-16  0.4081633E-03  0.4081633E-03
s   0.4111625E+00  0.1597790E-01  0.4081633E-03  0.4081633E-03
s   0.4085806E+00  0.3220281E-01  0.4081633E-03  0.4081633E-03
s   0.4039847E+00  0.4887629E-01  0.4081633E-03  0.4081633E-03
s   0.3970214E+00  0.6618519E-01  0.4081633E-03  0.4081633E-03
s   0.3870877E+00  0.8418630E-01  0.4081633E-03  0.4081633E-03
s   0.3733714E+00  0.1026892E+00  0.4081633E-03  0.4081633E-03
s   0.3547591E+00  0.1202688E+00  0.4081633E-03  0.4081633E-03
s   0.3308362E+00  0.1334250E+00  0.4081633E-03  0.4081633E-03
s   0.3046307E+00  0.1317440E+00  0.4081633E-03  0.4081633E-03
s   0.2833069E+00  0.1147458E+00  0.4081633E-03  0.4081633E-03
s   0.2678345E+00  0.9428865E-01  0.4081633E-03  0.4081633E-03
s   0.2570142E+00  0.7382195E-01  0.4081633E-03  0.4081633E-03
s   0.2494561E+00  0.5437644E-01  0.4081633E-03  0.4081633E-03
s   0.2445689E+00  0.3573307E-01  0.4081633E-03  0.4081633E-03
s   0.2416828E+00  0.1773371E-01  0.4081633E-03  0.4081633E-03
s   0.2408362E+00  0.4423291E-16  0.4081633E-03  0.4081633E-03
s   0.2416828E+00 -0.1773371E-01  0.4081633E-03  0.4081633E-03
s   0.2445689E+00 -0.3573307E-01  0.4081633E-03  0.4081633E-03
s   0.2494561E+00 -0.5437644E-01  0.4081633E-03  0.4081633E-03
s   0.2570142E+00 -0.7382195E-01  0.4081633E-03  0.4081633E-03
s   0.2678345E+00 -0.9428865E-01  0.4081633E-03  0.4081633E-03
s   0.2833069E+00 -0.1147458E+00  0.4081633E-03  0.4081633E-03
s   0.3046307E+00 -0.1317440E+00  0.4081633E-03  0.4081633E-03
s   0.3308362E+00 -0.1334250E+00  0.4081633E-03  0.4081633E-03
s   0.3547591E+00 -0.1202688E+00  0.4081633E-03  0.4081633E-03
s   0.3733714E+00 -0.1026892E+00  0.4081633E-03  0.4081633E-03
s   0.3870877E+00 -0.8418630E-01  0.4081633E-03  0.4081633E-03
s   0.3970214E+00 -0.6618519E-01  0.4081633E-03  0.4081633E-03
s   0.4039847E+00 -0.4887629E-01  0.4081633E-03  0.4081633E-03
s   0.4085806E+00 -0.3220281E-01  0.4081633E-03  0.4081633E-03
s   0.4111625E+00 -0.1597790E-01  0.4081633E-03  0.4081633E-03
o   0.3308362E+00  0.3321145E-16  0.8163265E-03  0.8163265E-03
